what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404354935296
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404354943500
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1404354949906
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404354950921
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404354952671
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1404354954703
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1404354972937
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1404354973609
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1404354974718
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1404354975250
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1404354975437
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1404354976390
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1404354978968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1404354979500
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1404354982406
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1404354987531
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1404354991343
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404354991937
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355079890
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1404355085000
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1404355087968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1404355089468
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1404355095234
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1404355100906
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.selectAll",1404355101265
executed,command,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.edit.text.java.format",1404355101546
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1404355101765
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355129140
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355421375
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355422000
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355438015
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355450609
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355508453
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355515890
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355516671
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355517250
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355517984
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355519250
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355520171
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355520890
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355526703
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355526921
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355530031
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355531031
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355533625
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1404355541109
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355550000
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355562750
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355571000
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355597968
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1404355602703
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1404355608500
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355614187
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355623031
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1404355626906
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355633562
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355634531
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355637234
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1404355641890
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1404355643625
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1404355643859
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.save",1404355651437
